Altitude (km),Total (kg/m3),Neutral Temp. (K),H2 (kg/m3),He (kg/m3),H2O (kg/m3),CH4 (kg/m3),NH3 (kg/m3),H2S (kg/m3),N2 (kg/m3)
887.5,6.409e-11,872.8,4.263679383293999e-11,1.648649309601416e-11,2.757288093100718e-12,1.656925375869942e-12,3.2868560946772524e-13,1.4185404586214257e-13,8.195994674530771e-14
888.5,6.371e-11,872.5,4.2383993370207634e-11,1.6388742005727294e-11,2.740939684996829e-12,1.6471011967026685e-12,3.2673677920406896e-13,1.410129702274474e-13,8.147399293405453e-14
889.5,6.334e-11,872.1,4.213784555123138e-11,1.6293563312553236e-11,2.725021498158831e-12,1.6375355485661123e-12,3.2483923394735087e-13,1.401940281620863e-13,8.10008273809922e-14
890.5,6.297e-11,871.8,4.189169773225514e-11,1.6198384619379182e-11,2.7091033113208336e-12,1.6279699004295563e-12,3.229416886906329e-13,1.3937508609672522e-13,8.05276618279299e-14
891.5,6.259e-11,871.5,4.163889726952277e-11,1.6100633529092312e-11,2.692754903216944e-12,1.6181457212622825e-12,3.209928584269765e-13,1.3853401046203004e-13,8.004170801667671e-14
892.5,6.222e-11,871.2,4.139274945054652e-11,1.6005454835918258e-11,2.6768367163789466e-12,1.6085800731257265e-12,3.1909531317025853e-13,1.3771506839666895e-13,7.956854246361439e-14
893.5,6.184e-11,871.0,4.113994898781416e-11,1.590770374563139e-11,2.660488308275057e-12,1.5987558939584527e-12,3.1714648290660215e-13,1.3687399276197376e-13,7.90825886523612e-14
894.5,6.147e-11,870.7,4.0893801168837907e-11,1.581252505245733e-11,2.6445701214370592e-12,1.5891902458218963e-12,3.152489376498841e-13,1.3605505069661264e-13,7.860942309929887e-14
895.5,6.11e-11,870.4,4.064765334986166e-11,1.5717346359283277e-11,2.628651934599062e-12,1.5796245976853406e-12,3.133513923931661e-13,1.3523610863125155e-13,7.813625754623657e-14
896.5,6.074e-11,870.1,4.040815817464153e-11,1.5624740063222034e-11,2.6131639690269563e-12,1.5703174805795021e-12,3.115051321433864e-13,1.3443930013522455e-13,7.767588025136513e-14
897.5,6.038e-11,869.9,4.016866299942139e-11,1.553213376716079e-11,2.5976760034548503e-12,1.561010363473664e-12,3.096588718936067e-13,1.3364249163919752e-13,7.721550295649368e-14
898.5,6.002e-11,869.6,3.992916782420126e-11,1.5439527471099546e-11,2.5821880378827447e-12,1.5517032463678255e-12,3.07812611643827e-13,1.3284568314317052e-13,7.675512566162224e-14
899.5,5.966e-11,869.3,3.9689672648981124e-11,1.5346921175038304e-11,2.566700072310639e-12,1.5423961292619873e-12,3.059663513940473e-13,1.320488746471435e-13,7.62947483667508e-14
900.5,5.931e-11,869.0,3.94568301175171e-11,1.525688727608987e-11,2.551642328004425e-12,1.5333475431868664e-12,3.041713761512059e-13,1.3127419972045057e-13,7.584715933007022e-14
901.5,5.895e-11,868.7,3.921733494229697e-11,1.5164280980028627e-11,2.5361543624323194e-12,1.5240404260810282e-12,3.023251159014262e-13,1.3047739122442354e-13,7.538678203519878e-14
902.5,5.86e-11,868.5,3.8984492410832944e-11,1.5074247081080197e-11,2.521096618126105e-12,1.5149918400059074e-12,3.005301406585848e-13,1.297027162977306e-13,7.493919299851821e-14
903.5,5.824e-11,868.2,3.8744997235612816e-11,1.498164078501895e-11,2.505608652553999e-12,1.5056847229000691e-12,2.986838804088051e-13,1.289059078017036e-13,7.447881570364677e-14
904.5,5.789e-11,868.0,3.8512154704148793e-11,1.489160688607052e-11,2.4905509082477854e-12,1.4966361368249485e-12,2.9688890516596374e-13,1.2813123287501069e-13,7.40312266669662e-14
905.5,5.754e-11,867.7,3.827931217268478e-11,1.480157298712209e-11,2.4754931639415716e-12,1.487587550749828e-12,2.950939299231224e-13,1.2735655794831775e-13,7.358363763028563e-14
906.5,5.72e-11,867.5,3.805312228497687e-11,1.4714111485286472e-11,2.4608656409012497e-12,1.4787974957054252e-12,2.933502396872193e-13,1.266040165909589e-13,7.314883685179593e-14
907.5,5.685e-11,867.3,3.7820279753512855e-11,1.462407758633804e-11,2.4458078965950355e-12,1.4697489096303045e-12,2.9155526444437796e-13,1.2582934166426598e-13,7.270124781511536e-14
908.5,5.65e-11,867.1,3.758743722204883e-11,1.453404368738961e-11,2.4307501522888217e-12,1.4607003235551839e-12,2.8976028920153655e-13,1.2505466673757304e-13,7.22536587784348e-14
909.5,5.616e-11,866.9,3.7361247334340933e-11,1.444658218555399e-11,2.4161226292484997e-12,1.451910268510781e-12,2.8801659896563354e-13,1.243021253802142e-13,7.18188579999451e-14
910.5,5.582e-11,866.7,3.713505744663302e-11,1.4359120683718372e-11,2.4014951062081773e-12,1.4431202134663781e-12,2.8627290872973047e-13,1.2354958402285535e-13,7.13840572214554e-14
911.5,5.548e-11,866.5,3.6908867558925116e-11,1.4271659181882752e-11,2.3868675831678553e-12,1.4343301584219752e-12,2.845292184938274e-13,1.227970426654965e-13,7.09492564429657e-14
912.5,5.514e-11,866.3,3.668267767121722e-11,1.4184197680047135e-11,2.3722400601275333e-12,1.4255401033775724e-12,2.827855282579244e-13,1.2204450130813767e-13,7.051445566447601e-14
913.5,5.48e-11,866.2,3.645648778350931e-11,1.4096736178211515e-11,2.357612537087211e-12,1.4167500483331695e-12,2.8104183802202133e-13,1.212919599507788e-13,7.007965488598632e-14
914.5,5.446e-11,866.1,3.623029789580141e-11,1.4009274676375896e-11,2.342985014046889e-12,1.4079599932887666e-12,2.7929814778611826e-13,1.2053941859341995e-13,6.964485410749662e-14
915.5,5.413e-11,865.9,3.601076065184961e-11,1.3924385571653088e-11,2.3287877122724584e-12,1.3994284692750815e-12,2.7760574255715354e-13,1.198090108053952e-13,6.92228415871978e-14
916.5,5.38e-11,865.8,3.5791223407897825e-11,1.3839496466930281e-11,2.3145904104980282e-12,1.3908969452613962e-12,2.759133373281888e-13,1.1907860301737043e-13,6.880082906689897e-14
917.5,5.346e-11,865.7,3.5565033520189927e-11,1.3752034965094664e-11,2.2999628874577062e-12,1.3821068902169935e-12,2.7416964709228575e-13,1.183260616600116e-13,6.836602828840927e-14
918.5,5.313e-11,865.5,3.534549627623813e-11,1.3667145860371858e-11,2.285765585683276e-12,1.3735753662033084e-12,2.72477241863321e-13,1.1759565387198682e-13,6.794401576811046e-14
919.5,5.281e-11,865.4,3.513261167604246e-11,1.3584829152761863e-11,2.2719985051747377e-12,1.365302373220341e-12,2.7083612164129464e-13,1.1688737965329615e-13,6.753479150600251e-14
920.5,5.248e-11,865.3,3.491307443209067e-11,1.3499940048039056e-11,2.2578012034003075e-12,1.3567708492066558e-12,2.691437164123299e-13,1.161569718652714e-13,6.711277898570368e-14
921.5,5.216e-11,865.2,3.470018983189499e-11,1.3417623340429062e-11,2.2440341228917687e-12,1.3484978562236883e-12,2.675025961903035e-13,1.154486976465807e-13,6.670355472359573e-14
922.5,5.183e-11,865.1,3.4480652587943205e-11,1.3332734235706255e-11,2.2298368211173385e-12,1.3399663322100032e-12,2.6581019096133875e-13,1.1471828985855593e-13,6.628154220329691e-14
923.5,5.151e-11,865.1,3.426776798774753e-11,1.325041752809626e-11,2.2160697406087997e-12,1.3316933392270356e-12,2.6416907073931237e-13,1.1401001563986526e-13,6.587231794118896e-14
924.5,5.118e-11,865.1,3.404823074379574e-11,1.3165528423373454e-11,2.2018724388343695e-12,1.3231618152133505e-12,2.6247666551034764e-13,1.1327960785184049e-13,6.545030542089014e-14
925.5,5.086e-11,865.0,3.3835346143600065e-11,1.308321171576346e-11,2.188105358325831e-12,1.3148888222303832e-12,2.6083554528832125e-13,1.1257133363314982e-13,6.504108115878218e-14
926.5,5.054e-11,865.0,3.362246154340439e-11,1.3000895008153466e-11,2.1743382778172928e-12,1.3066158292474159e-12,2.591944250662948e-13,1.1186305941445914e-13,6.463185689667424e-14
927.5,5.022e-11,865.0,3.340957694320872e-11,1.2918578300543473e-11,2.1605711973087544e-12,1.2983428362644484e-12,2.5755330484426843e-13,1.1115478519576847e-13,6.42226326345663e-14
928.5,4.991e-11,865.0,3.3203344986769153e-11,1.283883399004629e-11,2.147234338066108e-12,1.2903283743121986e-12,2.5596346962918034e-13,1.1046864454641186e-13,6.382619663064922e-14
929.5,4.959e-11,865.1,3.299046038657348e-11,1.2756517282436295e-11,2.1334672575575694e-12,1.2820553813292313e-12,2.5432234940715395e-13,1.0976037032772118e-13,6.341697236854126e-14
930.5,4.928e-11,865.1,3.278422843013392e-11,1.2676772971939113e-11,2.1201303983149224e-12,1.2740409193769815e-12,2.5273251419206586e-13,1.0907422967836459e-13,6.302053636462418e-14
931.5,4.896e-11,865.1,3.257134382993824e-11,1.259445626432912e-11,2.106363317806384e-12,1.2657679263940142e-12,2.5109139397003947e-13,1.083659554596739e-13,6.261131210251624e-14
932.5,4.865e-11,865.2,3.2365111873498684e-11,1.2514711953831938e-11,2.0930264585637375e-12,1.2577534644417646e-12,2.495015587549514e-13,1.0767981481031731e-13,6.221487609859917e-14
933.5,4.834e-11,865.3,3.2158879917059125e-11,1.2434967643334756e-11,2.079689599321091e-12,1.2497390024895149e-12,2.4791172353986333e-13,1.0699367416096072e-13,6.181844009468209e-14
934.5,4.803e-11,865.3,3.1952647960619566e-11,1.2355223332837575e-11,2.0663527400784443e-12,1.2417245405372651e-12,2.4632188832477524e-13,1.0630753351160413e-13,6.142200409076501e-14
935.5,4.772e-11,865.4,3.174641600418e-11,1.2275479022340392e-11,2.0530158808357977e-12,1.2337100785850154e-12,2.4473205310968714e-13,1.0562139286224752e-13,6.102556808684793e-14
936.5,4.742e-11,865.5,3.154683669149656e-11,1.2198307108956023e-11,2.040109242859043e-12,1.2259541476634836e-12,2.4319350290153744e-13,1.0495738578222502e-13,6.064192034112173e-14
937.5,4.711e-11,865.6,3.1340604735057e-11,1.211856279845884e-11,2.0267723836163963e-12,1.2179396857112338e-12,2.4160366768644934e-13,1.0427124513286843e-13,6.024548433720465e-14
938.5,4.681e-11,865.8,3.1141025422373555e-11,1.204139088507447e-11,2.013865745639641e-12,1.2101837547897018e-12,2.400651174782996e-13,1.0360723805284591e-13,5.986183659147845e-14
939.5,4.65e-11,866.0,3.0934793465933996e-11,1.196164657457729e-11,2.000528886396995e-12,1.2021692928374523e-12,2.384752822632115e-13,1.0292109740348932e-13,5.946540058756138e-14
940.5,4.62e-11,866.2,3.073521415325055e-11,1.1884474661192919e-11,1.9876222484202398e-12,1.1944133619159203e-12,2.3693673205506174e-13,1.022570903234668e-13,5.908175284183517e-14
941.5,4.589e-11,866.4,3.052898219681099e-11,1.1804730350695737e-11,1.9742853891775936e-12,1.1863988999636707e-12,2.353468968399737e-13,1.0157094967411021e-13,5.86853168379181e-14
942.5,4.559e-11,866.6,3.032940288412754e-11,1.1727558437311368e-11,1.9613787512008384e-12,1.1786429690421388e-12,2.3380834663182394e-13,1.0090694259408769e-13,5.83016690921919e-14
943.5,4.529e-11,866.8,3.01298235714441e-11,1.1650386523926997e-11,1.9484721132240836e-12,1.1708870381206068e-12,2.322697964236742e-13,1.0024293551406519e-13,5.79180213464657e-14
944.5,4.5e-11,867.0,2.993689690251677e-11,1.157578700765544e-11,1.9359956965132206e-12,1.1633896382297926e-12,2.3078253122246277e-13,9.960106200337675e-14,5.754716185893036e-14
945.5,4.47e-11,867.3,2.9737317589833325e-11,1.149861509427107e-11,1.923089058536466e-12,1.1556337073082604e-12,2.2924398101431297e-13,9.893705492335424e-14,5.716351411320416e-14
946.5,4.441e-11,867.5,2.9544390920905995e-11,1.1424015577999514e-11,1.910612641825603e-12,1.1481363074174462e-12,2.2775671581310155e-13,9.829518141266581e-14,5.679265462566883e-14
947.5,4.412e-11,867.7,2.9351464251978666e-11,1.1349416061727956e-11,1.89813622511474e-12,1.140638907526632e-12,2.2626945061189014e-13,9.765330790197738e-14,5.642179513813351e-14
948.5,4.383e-11,867.9,2.9158537583051336e-11,1.1274816545456399e-11,1.885659808403877e-12,1.1331415076358177e-12,2.2478218541067872e-13,9.701143439128896e-14,5.6050935650598176e-14
949.5,4.354e-11,868.3,2.8965610914124003e-11,1.1200217029184842e-11,1.873183391693014e-12,1.1256441077450035e-12,2.2329492020946728e-13,9.636956088060053e-14,5.5680076163062845e-14
950.5,4.325e-11,868.6,2.8772684245196673e-11,1.1125617512913284e-11,1.860706974982151e-12,1.1181467078541893e-12,2.2180765500825587e-13,9.57276873699121e-14,5.530921667552752e-14
951.5,4.296e-11,869.0,2.8579757576269344e-11,1.1051017996641727e-11,1.848230558271288e-12,1.1106493079633751e-12,2.2032038980704443e-13,9.508581385922368e-14,5.493835718799219e-14
952.5,4.267e-11,869.3,2.838683090734201e-11,1.097641848037017e-11,1.835754141560425e-12,1.103151908072561e-12,2.1883312460583301e-13,9.444394034853525e-14,5.4567497700456865e-14
953.5,4.239e-11,869.7,2.82005568821708e-11,1.0904391361211426e-11,1.823707946115454e-12,1.0959130392124645e-12,2.1739714441155991e-13,9.38242004071809e-14,5.420942647111241e-14
954.5,4.211e-11,870.1,2.801428285699958e-11,1.0832364242052679e-11,1.8116617506704826e-12,1.088674170352368e-12,2.159611642172868e-13,9.320446046582656e-14,5.3851355241767946e-14
955.5,4.183e-11,870.4,2.7828008831828365e-11,1.0760337122893935e-11,1.7996155552255116e-12,1.0814353014922716e-12,2.1452518402301372e-13,9.258472052447222e-14,5.3493284012423496e-14
956.5,4.154e-11,870.8,2.7635082162901036e-11,1.0685737606622378e-11,1.7871391385146486e-12,1.0739379016014574e-12,2.1303791882180228e-13,9.194284701378378e-14,5.3122424524888165e-14
957.5,4.127e-11,871.2,2.7455460781485932e-11,1.0616282884576445e-11,1.7755231643355692e-12,1.0669575637720785e-12,2.116532236344675e-13,9.134524064176352e-14,5.2777141553734577e-14
958.5,4.099e-11,871.6,2.726918675631472e-11,1.0544255765417701e-11,1.763476968890598e-12,1.059718694911982e-12,2.102172434401944e-13,9.072550070040919e-14,5.241907032439013e-14
959.5,4.071e-11,872.0,2.7082912731143505e-11,1.0472228646258955e-11,1.751430773445627e-12,1.0524798260518856e-12,2.0878126324592132e-13,9.010576075905484e-14,5.206099909504567e-14
960.5,4.044e-11,872.5,2.69032913497284e-11,1.0402773924213022e-11,1.7398147992665477e-12,1.0454994882225068e-12,2.073965680585865e-13,8.950815438703458e-14,5.171571612389209e-14
961.5,4.016e-11,873.0,2.671701732455719e-11,1.0330746805054278e-11,1.7277686038215765e-12,1.0382606193624103e-12,2.0596058786431343e-13,8.888841444568023e-14,5.135764489454763e-14
962.5,3.988e-11,873.5,2.6530743299385974e-11,1.0258719685895533e-11,1.7157224083766055e-12,1.0310217505023139e-12,2.0452460767004033e-13,8.826867450432589e-14,5.099957366520318e-14
963.5,3.961e-11,874.0,2.6351121917970873e-11,1.01892649638496e-11,1.704106434197526e-12,1.024041412672935e-12,2.0313991248270555e-13,8.767106813230563e-14,5.0654290694049595e-14
964.5,3.934e-11,874.5,2.6171500536555773e-11,1.011981024180367e-11,1.692490460018447e-12,1.0170610748435564e-12,2.017552172953708e-13,8.707346176028538e-14,5.030900772289602e-14
965.5,3.907e-11,875.0,2.5991879155140672e-11,1.0050355519757736e-11,1.6808744858393675e-12,1.0100807370141777e-12,2.00370522108036e-13,8.647585538826512e-14,4.996372475174243e-14
966.5,3.88e-11,875.6,2.5812257773725568e-11,9.980900797711802e-12,1.669258511660288e-12,1.0031003991847988e-12,1.989858269207012e-13,8.587824901624484e-14,4.961844178058885e-14
967.5,3.854e-11,876.1,2.5639289036066582e-11,9.914018472778681e-12,1.6580727587471005e-12,9.963785923861377e-13,1.9765241674030475e-13,8.530277621355866e-14,4.928594706762614e-14
968.5,3.827e-11,876.7,2.5459667654651484e-11,9.844563750732749e-12,1.6464567845680214e-12,9.89398254556759e-13,1.9626772155297e-13,8.470516984153842e-14,4.894066409647256e-14
969.5,3.801e-11,877.2,2.5286698916992498e-11,9.77768142579963e-12,1.6352710316548338e-12,9.82676447758098e-13,1.9493431137257352e-13,8.412969703885223e-14,4.860816938350985e-14
970.5,3.775e-11,877.8,2.5113730179333512e-11,9.710799100866508e-12,1.6240852787416462e-12,9.75954640959437e-13,1.9360090119217708e-13,8.355422423616605e-14,4.827567467054714e-14
971.5,3.749e-11,878.5,2.4940761441674526e-11,9.643916775933388e-12,1.6128995258284586e-12,9.69232834160776e-13,1.9226749101178064e-13,8.297875143347988e-14,4.794317995758443e-14
972.5,3.723e-11,879.1,2.476779270401554e-11,9.577034451000268e-12,1.6017137729152712e-12,9.62511027362115e-13,1.9093408083138417e-13,8.24032786307937e-14,4.761068524462172e-14
973.5,3.698e-11,879.7,2.4601476610112668e-11,9.51272452317996e-12,1.5909582412679754e-12,9.560477515941716e-13,1.8965195565792604e-13,8.184993939744161e-14,4.7290978789849885e-14
974.5,3.672e-11,880.4,2.4428507872453682e-11,9.445842198246838e-12,1.579772488354788e-12,9.493259447955105e-13,1.883185454775296e-13,8.127446659475543e-14,4.695848407688718e-14
975.5,3.647e-11,881.0,2.4262191778550813e-11,9.38153227042653e-12,1.5690169567074922e-12,9.428626690275674e-13,1.8703642030407146e-13,8.072112736140333e-14,4.663877762211534e-14
976.5,3.622e-11,881.7,2.409587568464794e-11,9.317222342606224e-12,1.5582614250601967e-12,9.36399393259624e-13,1.8575429513061333e-13,8.016778812805124e-14,4.631907116734351e-14
977.5,3.597e-11,882.3,2.392955959074507e-11,9.252912414785916e-12,1.547505893412901e-12,9.299361174916807e-13,1.8447216995715523e-13,7.961444889469915e-14,4.5999364712571676e-14
978.5,3.572e-11,883.0,2.37632434968422e-11,9.188602486965608e-12,1.5367503617656055e-12,9.234728417237374e-13,1.831900447836971e-13,7.906110966134706e-14,4.567965825779984e-14
979.5,3.547e-11,883.6,2.359692740293933e-11,9.1242925591453e-12,1.5259948301183099e-12,9.170095659557943e-13,1.8190791961023897e-13,7.850777042799497e-14,4.5359951803028006e-14
980.5,3.523e-11,884.3,2.3437263952792572e-11,9.062555028437803e-12,1.5156695197369057e-12,9.108048212185685e-13,1.8067707944371916e-13,7.797656476397695e-14,4.5053033606447036e-14
981.5,3.498e-11,884.9,2.32709478588897e-11,8.998245100617496e-12,1.5049139880896101e-12,9.043415454506253e-13,1.7939495427026103e-13,7.742322553062486e-14,4.4733327151675204e-14
982.5,3.474e-11,885.6,2.3111284408742947e-11,8.93650756991e-12,1.4945886777082065e-12,8.981368007133998e-13,1.7816411410374124e-13,7.689201986660686e-14,4.442640895509425e-14
983.5,3.45e-11,886.3,2.295162095859619e-11,8.874770039202504e-12,1.4842633673268023e-12,8.919320559761741e-13,1.7693327393722143e-13,7.636081420258884e-14,4.411949075851328e-14
984.5,3.426e-11,887.0,2.2791957508449435e-11,8.813032508495008e-12,1.4739380569453988e-12,8.857273112389487e-13,1.7570243377070164e-13,7.582960853857084e-14,4.381257256193232e-14
985.5,3.403e-11,887.6,2.2638946702058793e-11,8.753867374900326e-12,1.4640429678298866e-12,8.797810975324408e-13,1.7452287861112017e-13,7.532053644388691e-14,4.351844262354223e-14
986.5,3.379e-11,888.3,2.2479283251912035e-11,8.69212984419283e-12,1.4537176574484828e-12,8.735763527952153e-13,1.7329203844460038e-13,7.478933077986891e-14,4.321152442696127e-14
987.5,3.356e-11,888.9,2.2326272445521393e-11,8.632964710598146e-12,1.4438225683329708e-12,8.676301390887074e-13,1.7211248328501888e-13,7.428025868518497e-14,4.291739448857118e-14
988.5,3.333e-11,889.6,2.2173261639130756e-11,8.573799577003463e-12,1.433927479217459e-12,8.616839253821997e-13,1.7093292812543743e-13,7.377118659050106e-14,4.26232645501811e-14
989.5,3.311e-11,890.2,2.2026903476496228e-11,8.517206840521593e-12,1.4244626113678388e-12,8.559962427064096e-13,1.6980465797279427e-13,7.328424806515121e-14,4.2341922869981883e-14
990.5,3.288e-11,890.8,2.1873892670105585e-11,8.458041706926909e-12,1.4145675222523266e-12,8.500500289999017e-13,1.686251028132128e-13,7.277517597046729e-14,4.204779293159179e-14
991.5,3.266e-11,891.5,2.172753450747106e-11,8.401448970445038e-12,1.4051026544027064e-12,8.443623463241116e-13,1.6749683266056964e-13,7.228823744511744e-14,4.1766451251392574e-14
992.5,3.243e-11,892.2,2.1574523701080418e-11,8.342283836850354e-12,1.3952075652871942e-12,8.384161326176038e-13,1.6631727750098814e-13,7.177916535043351e-14,4.147232131300248e-14
993.5,3.221e-11,892.8,2.142816553844589e-11,8.285691100368483e-12,1.385742697437574e-12,8.327284499418137e-13,1.65189007348345e-13,7.129222682508366e-14,4.1190979632803266e-14
994.5,3.199e-11,893.5,2.1281807375811364e-11,8.229098363886611e-12,1.3762778295879539e-12,8.270407672660236e-13,1.6406073719570185e-13,7.080528829973383e-14,4.090963795260405e-14
995.5,3.177e-11,894.2,2.1135449213176836e-11,8.17250562740474e-12,1.3668129617383337e-12,8.213530845902335e-13,1.629324670430587e-13,7.031834977438398e-14,4.062829627240484e-14
996.5,3.155e-11,894.9,2.098909105054231e-11,8.11591289092287e-12,1.3573480938887135e-12,8.156654019144434e-13,1.6180419689041553e-13,6.983141124903414e-14,4.034695459220562e-14
997.5,3.134e-11,895.5,2.08493855316639e-11,8.061892551553811e-12,1.3483134473049853e-12,8.10236250269371e-13,1.607272117447107e-13,6.936660629301839e-14,4.007840117019728e-14
998.5,3.113e-11,896.1,2.070968001278549e-11,8.007872212184753e-12,1.339278800721257e-12,8.048070986242987e-13,1.596502265990059e-13,6.890180133700263e-14,3.980984774818894e-14
999.5,3.092e-11,896.6,2.056997449390708e-11,7.953851872815694e-12,1.3302441541375285e-12,7.993779469792264e-13,1.5857324145330108e-13,6.843699638098688e-14,3.95412943261806e-14
